,0
5797,0
5798,0
5799,1
5800,0
5801,0
5802,1
5803,0
5804,1
5805,0
5806,1
5807,1
5808,0
5809,1
5810,0
5811,0
5812,0
5813,0
5814,0
5815,1
5816,1
5817,0
5818,0
5819,1
5820,0
5821,1
5822,0
5823,1
5824,1
5825,0
5826,1
5827,1
5828,0
5829,0
5830,1
5831,0
5832,2
5833,1
5834,1
5835,0
5836,1
5837,0
5838,1
5839,1
5840,2
5841,1
5842,0
5843,2
5844,1
5845,0
5846,1
5847,0
5848,0
5849,1
5850,2
5851,1
5852,0
5853,0
5854,0
5855,1
5856,1
5857,1
5858,0
5859,1
5860,2
5861,0
5862,0
5863,2
5864,2
5865,0
5866,0
5867,1
5868,0
5869,0
5870,2
5871,2
5872,0
5873,1
5874,0
5875,1
5876,2
5877,1
5878,0
5879,2
5880,0
5881,1
5882,2
5883,1
5884,0
5885,1
5886,1
5887,1
5888,0
5889,1
5890,0
5891,1
5892,0
5893,0
5894,1
5895,0
5896,1
5897,0
5898,2
5899,1
5900,0
5901,1
5902,1
5903,1
5904,2
5905,0
5906,0
5907,1
5908,1
5909,1
5910,1
5911,1
5912,1
5913,0
5914,0
5915,1
5916,1
5917,1
5918,1
5919,1
5920,1
5921,0
5922,1
5923,1
5924,1
5925,2
5926,0
5927,1
5928,1
5929,1
5930,1
5931,1
5932,1
5933,0
5934,1
5935,3
5936,0
5937,0
5938,1
5939,0
5940,1
5941,1
5942,0
5943,3
5944,0
5945,0
5946,1
5947,1
5948,0
5949,0
5950,0
5951,0
5952,0
5953,1
5954,2
5955,1
5956,0
5957,1
5958,1
5959,1
5960,0
5961,1
5962,1
5963,1
5964,1
5965,0
5966,0
5967,0
5968,0
5969,0
5970,1
5971,1
5972,1
5973,0
5974,0
5975,0
5976,1
5977,1
5978,1
5979,0
5980,1
5981,1
5982,0
5983,0
5984,0
5985,1
5986,0
5987,3
5988,1
5989,0
5990,0
5991,1
5992,0
5993,2
5994,0
5995,1
5996,0
5997,0
5998,0
5999,1
6000,0
6001,0
6002,0
6003,1
6004,1
6005,1
6006,1
6007,1
6008,1
6009,1
6010,0
6011,1
6012,0
6013,0
6014,1
6015,1
6016,1
6017,1
6018,0
6019,0
6020,1
6021,1
6022,0
6023,1
6024,1
6025,1
6026,1
6027,2
6028,4
6029,0
6030,1
6031,1
6032,3
6033,1
6034,1
6035,0
6036,0
6037,1
6038,0
6039,0
6040,2
6041,1
6042,2
6043,1
6044,1
6045,1
6046,0
6047,0
6048,1
6049,1
6050,1
6051,1
6052,1
6053,0
6054,0
6055,0
6056,2
6057,1
6058,1
6059,2
6060,0
6061,1
6062,1
6063,1
6064,1
6065,1
6066,1
6067,1
6068,1
6069,1
6070,0
6071,0
6072,0
6073,1
6074,0
6075,0
6076,1
6077,1
6078,0
6079,0
6080,1
6081,0
6082,2
6083,1
6084,0
6085,0
6086,2
6087,1
6088,1
6089,0
6090,1
6091,0
6092,1
6093,0
6094,0
6095,0
6096,1
6097,1
6098,0
6099,1
6100,2
6101,0
6102,1
6103,1
6104,1
6105,0
6106,1
6107,1
6108,2
6109,1
6110,1
6111,0
6112,1
6113,0
6114,1
6115,1
6116,1
6117,0
6118,0
6119,0
6120,1
6121,0
6122,1
6123,1
6124,2
6125,1
6126,1
6127,1
6128,2
6129,1
6130,1
6131,1
6132,0
6133,0
6134,1
6135,0
6136,1
6137,0
6138,1
6139,0
6140,2
6141,1
6142,0
6143,1
6144,1
6145,1
6146,1
6147,0
6148,1
6149,0
6150,1
6151,1
6152,0
6153,1
6154,1
6155,1
6156,1
6157,1
6158,1
6159,0
6160,1
6161,0
6162,1
6163,1
6164,0
6165,0
6166,1
6167,0
6168,2
6169,0
6170,1
6171,0
6172,2
6173,0
6174,2
6175,1
6176,0
6177,1
6178,2
6179,2
6180,0
6181,1
6182,0
6183,0
6184,1
6185,0
6186,1
6187,0
6188,1
6189,0
6190,1
6191,3
6192,0
6193,1
6194,1
6195,0
6196,0
6197,1
6198,1
6199,0
6200,0
6201,1
6202,0
6203,0
6204,0
6205,1
6206,0
6207,1
6208,1
6209,1
6210,0
6211,2
6212,0
6213,1
6214,1
6215,1
6216,1
6217,1
6218,1
6219,1
6220,0
6221,1
6222,1
6223,0
6224,1
6225,1
6226,0
6227,0
6228,1
6229,1
6230,1
6231,2
6232,1
6233,1
6234,0
6235,1
6236,1
6237,1
6238,0
6239,2
6240,1
6241,0
6242,0
6243,1
6244,0
6245,1
6246,1
6247,2
6248,0
6249,1
6250,1
6251,1
6252,1
6253,1
6254,1
6255,1
6256,1
6257,3
6258,1
6259,1
6260,1
6261,0
6262,1
6263,1
6264,1
6265,0
6266,1
6267,0
6268,0
6269,1
6270,1
6271,1
6272,1
6273,0
6274,0
6275,0
6276,1
6277,0
6278,1
6279,0
6280,0
6281,1
6282,0
6283,1
6284,1
6285,0
6286,0
6287,1
6288,1
6289,2
6290,0
6291,1
6292,0
6293,0
6294,1
6295,1
6296,0
6297,1
6298,1
6299,1
6300,0
6301,0
6302,0
6303,1
6304,0
6305,1
6306,0
6307,0
6308,0
6309,1
6310,1
6311,0
6312,1
6313,1
6314,1
6315,1
6316,1
6317,0
6318,0
6319,1
6320,1
6321,0
6322,1
6323,1
6324,0
6325,1
6326,0
6327,1
6328,1
6329,0
6330,0
6331,0
6332,0
6333,1
6334,0
6335,1
6336,1
6337,1
6338,0
6339,1
6340,1
6341,1
6342,0
6343,0
6344,2
6345,1
6346,1
6347,0
6348,0
6349,1
6350,1
6351,1
6352,0
6353,1
6354,0
6355,1
6356,0
6357,1
6358,0
6359,0
6360,0
6361,0
6362,1
6363,1
6364,2
6365,1
6366,0
6367,0
6368,1
6369,1
6370,0
6371,0
6372,0
6373,0
6374,1
6375,4
6376,0
6377,0
6378,1
6379,3
6380,0
6381,1
6382,0
6383,0
6384,0
6385,1
6386,0
6387,1
6388,0
6389,0
6390,3
6391,0
6392,1
6393,1
6394,2
6395,1
6396,1
6397,0
6398,1
6399,0
6400,0
6401,0
6402,1
6403,1
6404,3
6405,1
6406,1
6407,1
6408,1
6409,0
6410,1
6411,0
6412,1
6413,1
6414,3
6415,1
6416,1
6417,1
6418,0
6419,0
6420,0
6421,0
6422,1
6423,1
6424,1
6425,0
6426,0
6427,0
6428,1
6429,0
6430,0
6431,0
6432,0
6433,1
6434,1
6435,1
6436,0
6437,1
6438,1
6439,1
6440,0
6441,1
6442,2
6443,1
6444,0
6445,1
6446,1
6447,1
6448,1
6449,0
6450,0
6451,1
6452,1
6453,0
6454,0
6455,1
6456,0
6457,0
6458,0
6459,0
6460,1
6461,0
6462,1
6463,0
6464,1
6465,1
6466,0
6467,0
6468,0
6469,0
6470,0
6471,1
6472,0
6473,0
6474,0
6475,1
6476,0
6477,2
6478,0
6479,0
6480,0
6481,0
6482,0
6483,1
6484,1
6485,0
6486,1
6487,0
6488,0
6489,1
6490,2
6491,1
6492,0
6493,0
6494,0
6495,1
6496,2
6497,1
6498,2
6499,0
6500,0
6501,3
6502,1
6503,2
6504,1
6505,0
6506,0
6507,0
6508,1
6509,1
6510,0
6511,0
6512,1
6513,1
6514,1
6515,2
6516,1
6517,2
6518,1
6519,1
6520,0
6521,0
6522,1
6523,1
6524,0
6525,1
6526,1
6527,1
6528,2
6529,0
6530,0
6531,1
6532,1
6533,1
6534,1
6535,3
6536,1
6537,1
6538,1
6539,1
6540,0
6541,0
6542,0
6543,0
6544,0
6545,1
6546,1
6547,0
6548,1
6549,0
6550,0
6551,0
6552,0
6553,1
6554,1
6555,1
6556,0
6557,2
6558,1
6559,1
6560,1
6561,0
6562,1
6563,1
6564,0
6565,2
6566,2
6567,0
6568,1
6569,1
6570,0
6571,2
6572,1
6573,0
6574,1
6575,1
6576,1
6577,0
6578,1
6579,1
6580,2
6581,1
6582,1
6583,1
6584,1
6585,1
6586,0
6587,0
6588,0
6589,0
6590,0
6591,0
6592,0
6593,1
6594,0
6595,1
6596,0
6597,0
6598,2
6599,1
6600,0
6601,1
6602,2
6603,1
6604,0
6605,0
6606,0
6607,1
6608,0
6609,1
6610,1
6611,0
6612,0
6613,0
6614,1
6615,1
6616,1
6617,1
6618,1
6619,1
6620,1
6621,1
6622,1
6623,1
6624,1
6625,0
6626,0
6627,1
6628,1
6629,1
6630,0
6631,1
6632,2
6633,0
6634,1
6635,0
6636,0
6637,1
6638,0
6639,1
6640,0
6641,1
6642,0
6643,1
6644,1
6645,1
6646,1
6647,2
6648,1
6649,0
6650,1
6651,1
6652,0
6653,0
6654,0
6655,0
6656,1
6657,1
6658,1
6659,0
6660,1
6661,2
6662,1
6663,1
6664,1
6665,1
6666,1
6667,1
6668,1
6669,0
6670,1
6671,1
6672,2
6673,2
6674,1
6675,1
6676,1
6677,1
6678,0
6679,2
6680,0
6681,3
6682,0
6683,0
6684,1
6685,1
6686,1
6687,5
6688,1
6689,0
6690,0
6691,1
6692,0
6693,0
6694,1
6695,0
6696,1
6697,1
6698,1
6699,1
6700,0
6701,0
6702,1
6703,1
6704,1
6705,0
6706,1
6707,1
6708,1
6709,1
6710,0
6711,1
6712,1
6713,2
6714,0
6715,1
6716,1
6717,1
6718,1
6719,1
6720,1
6721,0
6722,1
6723,1
6724,0
6725,0
6726,0
6727,1
6728,0
6729,0
6730,0
6731,1
6732,0
6733,0
6734,1
6735,1
6736,0
6737,1
6738,0
6739,1
6740,1
6741,1
6742,0
6743,0
6744,0
6745,1
6746,0
6747,1
6748,1
6749,1
6750,1
6751,0
6752,1
6753,2
6754,0
6755,1
6756,1
6757,1
6758,1
6759,1
6760,0
6761,0
6762,0
6763,2
6764,0
6765,1
6766,0
6767,0
6768,0
6769,0
6770,1
6771,0
6772,2
6773,0
6774,1
6775,1
6776,1
6777,0
6778,0
6779,0
6780,1
6781,0
6782,0
6783,0
6784,0
6785,1
6786,0
6787,1
6788,1
6789,2
6790,0
6791,1
6792,0
6793,0
6794,0
6795,1
6796,1
6797,1
6798,0
6799,1
6800,0
6801,1
6802,0
6803,1
6804,0
6805,0
6806,0
6807,1
6808,1
6809,1
6810,0
6811,1
6812,0
6813,0
6814,1
6815,0
6816,1
6817,0
6818,0
6819,0
6820,1
6821,1
6822,1
6823,0
6824,0
6825,0
6826,1
6827,2
6828,0
6829,0
6830,1
6831,0
6832,2
6833,0
6834,0
6835,1
6836,1
6837,1
6838,0
6839,0
6840,0
6841,2
6842,1
6843,1
6844,0
6845,1
6846,1
6847,0
6848,1
6849,1
6850,1
6851,1
6852,1
6853,0
6854,0
6855,1
6856,0
6857,1
6858,0
6859,0
6860,1
6861,0
6862,0
6863,0
6864,1
6865,0
6866,1
6867,1
6868,1
6869,1
6870,1
6871,1
6872,0
6873,0
6874,1
6875,0
6876,0
6877,3
6878,1
6879,0
6880,0
6881,1
6882,0
6883,1
6884,1
6885,0
6886,0
6887,0
6888,0
6889,0
6890,1
6891,0
6892,0
6893,0
6894,0
6895,2
6896,1
6897,0
6898,1
6899,1
6900,1
6901,0
6902,1
6903,0
6904,1
6905,0
6906,0
6907,2
6908,1
6909,1
6910,1
6911,1
6912,1
6913,1
6914,1
6915,0
6916,0
6917,1
6918,0
6919,2
6920,1
6921,0
6922,1
6923,0
6924,1
6925,1
6926,1
6927,0
6928,2
6929,2
6930,1
6931,1
6932,1
6933,1
6934,1
6935,1
6936,1
6937,1
6938,1
6939,1
6940,1
6941,0
6942,0
6943,0
6944,0
6945,0
6946,1
6947,0
6948,0
6949,0
6950,0
6951,0
6952,0
6953,1
6954,0
6955,1
6956,0
6957,0
6958,1
6959,1
6960,0
6961,0
6962,1
6963,0
6964,0
6965,0
6966,1
6967,2
6968,1
6969,0
6970,1
6971,1
6972,0
6973,0
6974,0
6975,0
6976,0
6977,0
6978,1
6979,1
6980,1
6981,0
6982,0
6983,1
6984,0
6985,1
6986,1
6987,2
6988,1
6989,1
6990,0
6991,1
6992,1
6993,1
6994,0
6995,2
6996,2
6997,0
6998,1
6999,1
7000,1
7001,0
7002,1
7003,0
7004,0
7005,0
7006,1
7007,1
7008,1
7009,1
7010,0
7011,1
7012,0
7013,0
7014,0
7015,1
7016,1
7017,1
7018,3
7019,0
7020,1
7021,0
7022,1
7023,1
7024,1
7025,2
7026,0
7027,0
7028,0
7029,0
7030,1
7031,2
7032,0
7033,1
7034,2
7035,0
7036,1
7037,1
7038,1
7039,0
7040,1
7041,1
7042,0
7043,1
7044,0
7045,1
7046,1
7047,0
7048,1
7049,0
7050,4
7051,1
7052,2
7053,1
7054,1
7055,1
7056,0
7057,1
7058,1
7059,1
7060,1
7061,1
7062,0
7063,0
7064,0
7065,1
7066,1
7067,1
7068,1
7069,1
7070,0
7071,1
7072,1
7073,1
7074,0
7075,0
7076,1
7077,1
7078,1
7079,1
7080,0
7081,1
7082,0
7083,1
7084,0
7085,1
7086,2
7087,1
7088,1
7089,0
7090,1
7091,1
7092,0
7093,0
7094,0
7095,1
7096,1
7097,1
7098,1
7099,1
7100,0
7101,1
7102,1
7103,1
7104,1
7105,0
7106,1
7107,1
7108,1
7109,0
7110,0
7111,1
7112,1
7113,1
7114,0
7115,1
7116,1
7117,1
7118,0
7119,0
7120,0
7121,1
7122,2
7123,3
7124,2
7125,0
7126,1
7127,2
7128,0
7129,0
7130,5
7131,1
7132,1
7133,0
7134,1
7135,0
7136,0
7137,1
7138,1
7139,1
7140,1
7141,1
7142,1
7143,0
7144,1
7145,1
7146,0
7147,1
7148,0
7149,1
7150,0
7151,1
7152,0
7153,1
7154,1
7155,1
7156,1
7157,0
7158,1
7159,0
7160,1
7161,1
7162,0
7163,2
7164,1
7165,1
7166,0
7167,1
7168,3
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,1
7176,1
7177,1
7178,0
7179,0
7180,1
7181,1
7182,1
7183,1
7184,0
7185,0
7186,0
7187,1
7188,1
7189,0
7190,1
7191,0
7192,1
7193,0
7194,0
7195,0
7196,1
7197,0
7198,0
7199,1
7200,1
7201,0
7202,0
7203,1
7204,0
7205,0
7206,1
7207,1
7208,0
7209,0
7210,1
7211,1
7212,1
7213,1
7214,0
7215,0
7216,1
7217,1
7218,0
7219,0
7220,1
7221,1
7222,1
7223,1
7224,1
7225,0
7226,1
7227,0
7228,0
7229,0
7230,1
7231,1
7232,0
7233,0
7234,0
7235,1
7236,1
7237,0
7238,1
7239,0
7240,0
7241,1
7242,0
7243,1
7244,0
7245,0
7246,1
7247,1
7248,2
7249,1
7250,1
7251,1
7252,1
7253,0
7254,1
7255,0
7256,1
7257,1
7258,0
7259,0
7260,1
7261,1
7262,0
7263,1
7264,1
7265,1
7266,2
7267,1
7268,1
7269,0
7270,2
7271,1
7272,0
7273,1
7274,1
7275,0
7276,0
7277,0
7278,1
7279,1
7280,1
7281,1
7282,0
7283,1
7284,1
7285,1
7286,0
7287,0
7288,1
7289,1
7290,2
7291,0
7292,0
7293,0
7294,2
7295,1
7296,0
7297,0
7298,1
7299,0
7300,0
7301,2
7302,1
7303,1
7304,0
7305,1
7306,1
7307,1
7308,0
7309,3
7310,1
7311,2
7312,1
7313,1
7314,1
7315,1
7316,0
7317,0
7318,1
7319,0
7320,2
7321,1
7322,1
7323,1
7324,0
7325,1
7326,0
7327,0
7328,1
7329,1
7330,2
7331,0
7332,1
7333,0
7334,1
7335,2
7336,0
7337,0
7338,0
7339,1
7340,0
7341,1
7342,1
7343,0
7344,1
7345,0
7346,1
7347,1
7348,1
7349,1
7350,1
7351,0
7352,1
7353,0
7354,0
7355,1
7356,1
7357,1
7358,0
7359,1
7360,1
7361,1
7362,1
7363,1
7364,0
7365,0
7366,1
7367,1
7368,1
7369,1
7370,1
7371,2
7372,0
7373,1
7374,1
7375,1
7376,1
7377,1
7378,1
7379,1
7380,1
7381,1
7382,1
7383,2
7384,0
7385,1
7386,1
7387,1
7388,1
7389,0
7390,0
7391,1
7392,1
7393,0
7394,1
7395,1
7396,2
7397,1
7398,2
7399,0
7400,1
7401,1
7402,1
7403,1
7404,0
7405,0
7406,0
7407,0
7408,0
7409,1
7410,0
7411,0
7412,0
7413,0
7414,3
7415,1
7416,1
7417,0
7418,3
7419,0
7420,0
7421,0
7422,0
7423,1
7424,1
7425,1
7426,0
7427,2
7428,1
7429,1
7430,0
7431,1
7432,1
7433,1
7434,1
7435,1
7436,0
7437,0
7438,0
7439,1
7440,1
7441,0
7442,0
7443,1
7444,1
7445,1
7446,0
7447,0
7448,0
7449,0
7450,1
7451,0
7452,0
7453,1
7454,0
7455,0
7456,1
7457,0
7458,1
7459,0
7460,0
7461,2
7462,1
7463,1
7464,0
7465,1
7466,1
7467,0
7468,0
7469,0
7470,0
7471,0
7472,1
7473,1
7474,1
7475,0
7476,0
7477,1
7478,0
7479,0
7480,0
7481,0
7482,0
7483,0
7484,0
7485,0
7486,1
7487,1
7488,0
7489,1
7490,4
7491,0
7492,0
7493,1
7494,2
7495,1
7496,1
7497,1
7498,1
7499,0
7500,1
7501,1
7502,1
7503,1
7504,1
7505,1
7506,0
7507,1
7508,0
7509,1
7510,0
7511,1
7512,1
7513,1
7514,0
7515,1
7516,0
7517,0
7518,1
7519,1
7520,2
7521,1
7522,1
7523,0
7524,1
7525,1
7526,0
7527,0
7528,0
7529,1
7530,0
7531,1
7532,1
7533,2
7534,0
7535,2
7536,1
7537,1
7538,1
7539,1
7540,0
7541,1
7542,1
7543,1
7544,0
7545,0
7546,1
7547,1
7548,1
7549,1
7550,0
7551,0
7552,0
7553,1
7554,0
7555,0
7556,1
7557,0
7558,1
7559,0
7560,0
7561,0
7562,0
7563,0
7564,1
7565,0
7566,1
7567,1
7568,0
7569,0
7570,1
7571,0
7572,1
7573,0
7574,0
7575,0
7576,1
7577,1
7578,1
7579,3
7580,0
7581,0
7582,1
7583,1
7584,1
7585,1
7586,1
7587,0
7588,0
7589,0
7590,1
7591,1
7592,1
7593,0
7594,1
7595,1
7596,0
7597,0
7598,0
7599,0
7600,0
7601,1
7602,1
7603,1
7604,0
7605,2
7606,1
7607,1
7608,1
7609,1
7610,1
7611,0
7612,0
7613,0
7614,1
7615,0
7616,0
7617,0
7618,1
7619,1
7620,0
7621,1
7622,1
7623,0
7624,0
7625,2
7626,1
7627,1
7628,1
7629,1
7630,1
7631,0
7632,1
7633,0
7634,0
7635,0
7636,1
7637,1
7638,0
7639,0
7640,1
7641,1
7642,2
7643,1
7644,1
7645,0
7646,0
7647,2
7648,1
7649,1
7650,0
7651,1
7652,1
7653,2
7654,1
7655,1
7656,0
7657,0
7658,1
7659,0
7660,1
7661,1
7662,1
7663,2
7664,1
7665,2
7666,0
7667,0
7668,1
7669,2
7670,1
7671,1
7672,1
7673,1
7674,1
7675,1
7676,1
7677,1
7678,1
7679,1
7680,1
7681,1
7682,1
7683,0
7684,3
7685,0
7686,0
7687,0
7688,1
7689,0
7690,1
7691,1
7692,1
7693,1
7694,0
7695,1
7696,1
7697,1
7698,1
7699,1
7700,1
7701,1
7702,0
7703,1
7704,1
7705,1
7706,1
7707,0
7708,1
7709,1
7710,1
7711,1
7712,1
7713,0
7714,1
7715,0
7716,1
7717,3
7718,1
7719,1
7720,1
7721,1
7722,0
7723,0
7724,1
7725,0
7726,1
7727,1
7728,1
7729,0
7730,2
7731,1
7732,1
7733,1
7734,1
7735,0
7736,1
7737,1
7738,1
7739,0
7740,2
7741,1
7742,2
7743,1
7744,1
7745,0
7746,0
7747,0
7748,1
7749,2
7750,0
7751,1
7752,1
7753,0
7754,1
7755,1
7756,1
7757,0
7758,1
7759,0
7760,0
7761,1
7762,0
7763,1
7764,1
7765,1
7766,1
7767,1
7768,1
7769,1
7770,4
7771,0
7772,0
7773,1
7774,1
7775,0
7776,0
7777,2
7778,0
7779,1
7780,1
7781,1
7782,2
7783,0
7784,1
7785,0
7786,0
7787,3
7788,1
7789,0
7790,1
7791,1
7792,0
7793,1
7794,0
7795,0
7796,1
7797,1
7798,2
7799,1
7800,2
7801,1
7802,0
7803,1
7804,0
7805,0
7806,1
7807,1
7808,1
7809,1
7810,1
7811,0
7812,1
7813,1
7814,2
7815,0
7816,0
7817,1
7818,1
7819,0
7820,1
7821,0
7822,0
7823,1
7824,1
7825,0
7826,1
7827,0
7828,0
7829,1
7830,1
7831,0
7832,0
7833,0
7834,1
7835,1
7836,1
7837,1
7838,0
7839,2
7840,2
7841,1
7842,1
7843,1
7844,1
7845,0
7846,2
7847,0
7848,2
7849,1
7850,1
7851,1
7852,1
7853,0
7854,0
7855,0
7856,1
7857,1
7858,0
7859,1
7860,1
7861,0
7862,0
7863,1
7864,1
7865,0
7866,1
7867,1
7868,1
7869,1
7870,0
7871,1
7872,1
7873,0
7874,1
7875,0
7876,0
7877,1
7878,1
7879,1
7880,1
7881,0
7882,0
7883,0
7884,1
7885,1
7886,0
7887,2
7888,0
7889,0
7890,1
7891,2
7892,1
7893,1
7894,1
7895,1
7896,0
7897,1
7898,1
7899,1
7900,0
7901,3
7902,1
7903,1
7904,0
7905,2
7906,1
7907,0
7908,1
7909,0
7910,1
7911,0
7912,1
7913,0
7914,1
7915,0
7916,0
7917,1
7918,0
7919,1
7920,0
7921,0
7922,0
7923,0
7924,0
7925,1
7926,0
7927,1
7928,1
7929,0
7930,1
7931,0
7932,1
7933,0
7934,0
7935,0
7936,0
7937,1
7938,2
7939,1
7940,0
7941,0
7942,2
7943,0
7944,0
7945,1
7946,1
7947,1
7948,0
7949,0
7950,1
7951,0
7952,1
7953,2
7954,1
7955,0
7956,0
7957,1
7958,0
7959,1
7960,1
7961,1
7962,0
7963,1
7964,0
7965,0
7966,0
7967,0
7968,1
7969,0
7970,0
7971,1
7972,0
7973,0
7974,1
7975,0
7976,0
7977,0
7978,1
7979,1
7980,0
7981,0
7982,1
7983,2
7984,1
7985,1
7986,1
7987,1
7988,1
7989,0
7990,0
7991,0
7992,1
7993,0
7994,1
7995,1
7996,1
7997,0
7998,1
7999,0
8000,0
8001,1
8002,0
8003,1
8004,1
8005,3
8006,0
8007,0
8008,1
8009,1
8010,1
8011,3
8012,1
8013,1
8014,1
8015,1
8016,1
8017,1
8018,1
8019,1
8020,0
8021,1
8022,1
8023,0
8024,0
8025,0
8026,1
8027,0
8028,0
8029,1
8030,1
8031,1
8032,0
8033,1
8034,0
8035,0
8036,0
8037,1
8038,1
8039,1
8040,1
8041,1
8042,0
8043,1
8044,1
8045,1
8046,1
8047,0
8048,1
8049,1
8050,1
8051,0
8052,1
8053,1
8054,0
8055,0
8056,0
8057,0
8058,1
8059,1
8060,1
8061,1
8062,1
8063,1
8064,1
8065,1
8066,1
8067,0
8068,0
8069,1
8070,1
8071,1
8072,0
8073,0
8074,0
8075,0
8076,1
8077,1
8078,0
8079,1
8080,0
8081,1
8082,1
8083,0
8084,1
8085,1
8086,0
8087,1
8088,0
8089,1
8090,1
8091,1
8092,1
8093,0
8094,2
8095,1
8096,0
8097,1
8098,1
8099,1
8100,1
8101,1
8102,0
8103,0
8104,1
8105,0
8106,0
8107,1
8108,1
8109,1
8110,1
8111,0
8112,0
8113,0
8114,0
8115,1
8116,1
8117,5
8118,1
8119,1
8120,3
8121,1
8122,1
8123,1
8124,0
8125,1
8126,1
8127,0
8128,0
8129,1
8130,4
8131,0
8132,1
8133,0
8134,1
8135,0
8136,1
8137,0
8138,0
8139,2
8140,1
8141,0
8142,1
8143,0
8144,1
8145,0
8146,1
8147,1
8148,0
8149,1
8150,0
8151,1
8152,0
8153,1
8154,1
8155,1
8156,1
8157,0
8158,1
8159,0
8160,0
8161,1
8162,2
8163,2
8164,1
8165,1
8166,0
8167,1
8168,1
8169,1
8170,1
8171,1
8172,1
8173,1
8174,0
8175,0
8176,0
8177,1
8178,0
8179,1
8180,2
8181,0
8182,1
8183,1
8184,0
8185,1
8186,1
8187,2
8188,0
8189,0
8190,1
8191,1
8192,0
8193,0
8194,1
8195,1
8196,0
8197,1
8198,0
8199,0
8200,1
8201,1
8202,1
8203,0
8204,0
8205,0
8206,0
8207,0
8208,0
8209,0
8210,0
8211,1
8212,0
8213,2
8214,3
8215,1
8216,1
8217,1
8218,0
8219,1
8220,1
8221,1
8222,1
8223,5
8224,0
8225,1
8226,1
8227,1
8228,0
8229,1
8230,0
8231,0
8232,0
8233,0
8234,1
8235,1
8236,0
8237,0
8238,1
8239,1
8240,0
8241,0
8242,1
8243,1
8244,0
8245,0
8246,1
8247,0
8248,1
8249,1
8250,0
8251,0
8252,0
8253,0
8254,0
8255,0
8256,2
8257,1
8258,1
8259,1
8260,1
8261,1
8262,1
8263,1
8264,1
8265,1
8266,1
8267,1
8268,1
8269,0
8270,0
8271,0
8272,0
8273,2
8274,1
8275,0
8276,0
8277,0
8278,1
8279,1
8280,0
8281,1
8282,0
8283,2
8284,1
8285,1
8286,1
8287,0
8288,1
8289,0
8290,2
8291,1
8292,0
8293,1
8294,0
8295,1
8296,0
8297,1
8298,1
8299,0
8300,1
8301,0
8302,0
8303,1
8304,1
8305,1
8306,1
8307,2
8308,1
8309,0
8310,0
8311,0
8312,1
8313,1
8314,1
8315,0
8316,1
8317,1
8318,0
8319,1
8320,1
8321,1
8322,1
8323,1
8324,1
8325,1
8326,1
8327,0
8328,1
8329,1
8330,1
8331,2
8332,0
8333,0
8334,2
8335,1
8336,0
8337,1
8338,1
8339,1
8340,1
8341,0
8342,1
8343,0
8344,1
8345,1
8346,1
8347,1
8348,1
8349,0
8350,0
8351,1
8352,1
8353,1
8354,0
8355,0
8356,1
8357,0
8358,0
8359,2
8360,1
8361,0
8362,1
8363,0
8364,1
8365,0
8366,1
8367,0
8368,1
8369,0
8370,0
8371,0
8372,1
8373,0
8374,1
8375,0
8376,1
8377,0
8378,2
8379,1
8380,1
8381,0
8382,0
8383,1
8384,0
8385,1
8386,2
8387,0
8388,1
8389,0
8390,1
8391,0
8392,2
8393,1
8394,2
8395,1
8396,0
8397,0
8398,1
8399,0
8400,1
8401,1
8402,0
8403,1
8404,2
8405,1
8406,1
8407,0
8408,1
8409,2
8410,0
8411,1
8412,3
8413,0
8414,1
8415,0
8416,1
8417,0
8418,1
8419,0
8420,0
8421,0
8422,1
8423,0
8424,0
8425,2
8426,1
8427,1
8428,1
8429,0
8430,0
8431,0
8432,1
8433,1
8434,0
8435,1
8436,1
8437,1
8438,1
8439,2
8440,0
8441,1
8442,1
8443,1
8444,0
8445,1
8446,1
8447,1
8448,0
8449,0
8450,1
8451,1
8452,1
8453,0
8454,0
8455,1
8456,1
8457,3
8458,1
8459,0
8460,1
8461,1
8462,1
8463,0
8464,1
8465,0
8466,1
8467,0
8468,0
8469,1
8470,1
8471,0
8472,1
8473,1
8474,0
8475,2
8476,1
8477,0
8478,1
8479,0
8480,1
8481,0
8482,1
8483,0
8484,1
8485,0
8486,0
8487,0
8488,0
8489,1
8490,1
8491,1
8492,1
8493,1
8494,2
8495,0
8496,3
8497,2
8498,0
8499,1
8500,1
8501,1
8502,1
8503,1
8504,1
8505,1
8506,1
8507,0
8508,3
8509,0
8510,1
8511,0
8512,1
8513,1
8514,1
8515,1
8516,1
8517,0
8518,0
8519,1
8520,0
8521,1
8522,0
8523,0
8524,2
8525,1
8526,0
8527,0
8528,1
8529,0
8530,1
8531,0
8532,1
8533,0
8534,1
8535,1
8536,1
8537,0
8538,1
8539,1
8540,1
8541,1
8542,0
8543,1
8544,0
8545,1
8546,2
8547,2
8548,1
8549,1
8550,0
8551,1
8552,1
8553,0
8554,0
8555,2
8556,1
8557,1
8558,1
8559,1
8560,0
8561,1
8562,0
8563,0
8564,1
8565,2
8566,0
8567,2
8568,1
8569,0
8570,1
8571,2
8572,0
8573,2
8574,1
8575,0
8576,0
8577,0
8578,1
8579,1
8580,1
8581,0
8582,0
8583,1
8584,1
8585,0
8586,0
8587,0
8588,1
8589,1
8590,0
8591,1
8592,1
8593,1
8594,1
8595,1
